Date,SPY,XLK,XLF,XLE,XLV
2024-12-11,596.765625,118.60198974609376,48.657691955566406,43.09357452392578,138.48422241210938
2024-12-12,593.6906127929688,117.93806457519533,48.4427375793457,42.745582580566406,137.38330078125
2024-12-13,593.57275390625,118.44344329833984,48.40365219116211,42.53106689453125,137.36380004882812
2024-12-16,596.1072998046875,119.62762451171876,48.31571960449219,41.59673690795898,135.7270050048828
2024-12-17,593.6513061523438,118.90424346923828,47.97374725341797,41.28688430786133,135.62957763671875
2024-12-18,575.9583740234375,115.06926727294922,46.5374641418457,40.06653594970703,133.78817749023438
2024-12-19,575.7815551757812,115.19313049316406,46.70356750488281,39.71854019165039,132.7749481201172
2024-12-20,582.697265625,116.91242980957033,47.39727783203125,40.10943603515625,134.45069885253906
2024-12-23,586.1865844726562,118.15115356445312,47.51110076904297,40.34497833251953,135.79345703125
2024-12-24,592.7020874023438,119.3720245361328,48.07040023803711,40.68627166748047,136.35133361816406
2024-12-26,592.7415771484375,119.4514389038086,48.18814849853516,40.65262222290039,136.6253662109375
2024-12-27,586.5020751953125,117.8633041381836,47.834903717041016,40.6478157043457,135.98919677734375
2024-12-30,579.80908203125,116.36451721191406,47.37372970581055,40.64301681518555,134.31564331054688
2024-12-31,577.6997680664062,115.39675903320312,47.422794342041016,41.17658996582031,134.63861083984375
2025-01-02,576.2803344726562,115.12380981445312,47.30503845214844,41.65728759765625,134.67774963378906
2025-01-03,583.4857788085938,116.99977111816406,47.67790985107422,42.046653747558594,135.99900817871094
2025-01-06,586.8469848632812,118.48863220214844,47.53072738647461,41.8543701171875,136.05772399902344
2025-01-07,580.2132568359375,116.11141967773438,47.422794342041016,42.272579193115234,136.73301696777344
2025-01-08,581.06103515625,116.07171630859376,47.57978820800781,42.31583786010742,137.43765258789062
2025-01-10,572.1896362304688,113.5406494140625,46.4317512512207,42.488887786865234,136.6645050048828
2025-01-13,573.0768432617188,112.73666381835938,46.76536178588867,43.38299179077149,138.4457244873047
2025-01-14,573.8653564453125,113.034423828125,47.34429168701172,43.849266052246094,137.016845703125
2025-01-15,584.303955078125,115.28260803222656,48.55120468139648,44.49820709228516,137.57470703125
2025-01-16,583.1802368164062,114.39425659179688,48.8750114440918,44.82027816772461,138.1227569580078
2025-01-17,589.035400390625,116.18585205078124,49.28712463378906,45.1663818359375,137.19297790527344
2025-01-21,594.4270629882812,117.1536102294922,49.6992416381836,44.935646057128906,139.46356201171875
2025-01-22,597.7686767578125,119.798828125,49.4637451171875,44.11845397949219,139.15037536621094
2025-01-23,601.03125,120.01224517822266,49.7483024597168,44.32035446166992,141.00990295410156
2025-01-24,599.2767333984375,118.76158905029295,49.895484924316406,43.89253234863281,141.2349853515625
2025-01-27,590.7997436523438,112.9401397705078,50.44497299194336,43.43586730957031,144.4059600830078
2025-01-28,595.8760986328125,115.95259857177734,50.356666564941406,43.02246856689453,143.3979034423828
2025-01-29,593.204833984375,115.00965881347656,50.317413330078125,43.11860275268555,142.55624389648438
2025-01-30,596.3885498046875,115.22306060791016,50.7982177734375,43.33972930908203,144.20042419433594
2025-01-31,593.2147216796875,114.54811096191406,50.503849029541016,42.12836456298828,143.7404327392578
2025-02-03,589.2225341796875,113.00465393066406,50.29779052734375,42.39274978637695,144.29830932617188
2025-02-04,593.17529296875,114.63248443603516,50.1800422668457,43.28204345703125,143.9068145751953
2025-02-05,595.580322265625,116.22557067871094,50.70990753173828,43.37337493896485,145.28675842285156
2025-02-06,597.650390625,116.5431900024414,51.131832122802734,42.575416564941406,143.98512268066406
2025-02-07,592.1797485351562,115.545654296875,50.8472785949707,42.57061004638672,143.30982971191406
2025-02-10,596.2012939453125,117.23302459716795,50.44497299194336,43.50797271728516,143.1825714111328
2025-02-11,596.6547241210938,117.2876205444336,50.57253646850586,43.858882904052734,142.9183349609375
2025-02-12,594.7327270507812,117.03451538085938,50.39590835571289,42.80134963989258,142.7128448486328
